customer_id,first_name,last_name,username,email,gender,birthdate,device_type,device_id,device_version,home_location_lat,home_location_long,home_location,home_country,first_join_date
64908,Eka,Agustina,f8fb0dd8-192f-400c-b463-0aa2f0aaef5a,f8fb0dd8_192f_400c_b463_0aa2f0aaef5a@zakyfoundation.org,F,2000-12-01,Android,2160c444-21ad-4d46-bd4e-db8a8048e253,Android 1.0,-4.6520544141038727,104.98700776288706,Lampung,Indonesia,2022-05-01
224,Ajeng,Agustina,7777cda3-ff2e-4be7-9ece-b8760217f2b2,7777cda3_ff2e_4be7_9ece_b8760217f2b2@startupcampus.id,F,1993-01-19,Android,d243d98a-3ff0-41c3-bd8a-854926d0e156,Android 1.0,-3.7959679538357936,116.11355482375863,Kalimantan Selatan,Indonesia,2018-05-06
42059,Zahra,Agustina,34645d87-d5a3-4dd2-a548-b233ce5ba3d3,34645d87_d5a3_4dd2_a548_b233ce5ba3d3@startupcampus.id,F,1994-04-21,Android,c1db1210-427f-4250-a161-c395d5e3776d,Android 1.0,-7.90466477413015,110.18874881017422,Yogyakarta,Indonesia,2021-07-10
52371,Fitriani,Andriani,8a0a63b9-a0e7-4c35-89c0-dd5fffd50df1,8a0a63b9_a0e7_4c35_89c0_dd5fffd50df1@startupcampus.id,F,1997-01-09,Android,313c9bc3-b894-4ce9-8350-de4abd57d920,Android 1.0,-1.3815194297457829,115.01007268286337,Kalimantan Tengah,Indonesia,2019-07-26
81116,Shakila,Andriani,058b02a9-42fe-4a15-89a5-323dfb7d943f,058b02a9_42fe_4a15_89a5_323dfb7d943f@startupcampus.id,F,2003-05-30,Android,72432513-a5da-41e1-8f29-6b4c097305f8,Android 1.0,-8.016710808904115,113.28161502615423,Jawa Timur,Indonesia,2019-07-27
16232,Lili,Andriani,06724307-51e8-4ebe-a9d3-cbefa54c471d,06724307_51e8_4ebe_a9d3_cbefa54c471d@zakyfoundation.org,F,2000-10-01,Android,ae99e319-aca2-4fbf-8eac-3687e4a715f7,Android 1.0,-7.8080462532873671,110.33724147661269,Yogyakarta,Indonesia,2019-03-02
33710,Sarah,Andriani,2c330cf9-b7e3-4c9e-8405-ef05878269d9,2c330cf9_b7e3_4c9e_8405_ef05878269d9@startupcampus.id,F,1993-07-12,Android,985eac53-718d-47f1-82ad-2f6551f5f75d,Android 1.0,-6.3111923887885322,107.52727974374086,Jawa Barat,Indonesia,2020-11-21
94073,Suci,Andriani,a3ac75d8-3abd-43a2-83bb-b0b7b7b48daa,a3ac75d8_3abd_43a2_83bb_b0b7b7b48daa@startupcampus.id,F,1998-11-17,Android,bd50045e-cb00-4986-9d17-9d0f80ec937a,Android 1.0,-6.0908683833307107,106.72304823356257,Jakarta Raya,Indonesia,2016-12-24
7383,Juli,Andriani,5f18f97d-c6cd-4801-b255-e6c159a2241e,5f18f97d_c6cd_4801_b255_e6c159a2241e@zakyfoundation.org,F,2002-07-05,Android,590db197-b200-4395-97b9-53828fe0d006,Android 1.0,0.50446051358677479,111.94261711979095,Kalimantan Barat,Indonesia,2018-09-01
99840,Maimunah,Andriani,ae04d80d-e941-4922-a7ff-17fcff608ec1,ae04d80d_e941_4922_a7ff_17fcff608ec1@startupcampus.id,F,1996-04-30,Android,936cc2c0-60a0-4d58-beec-e24ee2de0237,Android 1.0,-7.4369311117912744,109.54686121615589,Jawa Tengah,Indonesia,2019-07-25
32512,Oni,Andriani,7226ef7d-da82-4ed8-a61c-adb904944f08,7226ef7d_da82_4ed8_a61c_adb904944f08@startupcampus.id,F,1989-08-28,Android,7cbe23c3-39e0-4184-ad45-5c6e2029bd33,Android 1.0,-6.1360942837642467,106.79848580472128,Jakarta Raya,Indonesia,2020-09-05
37666,Nabila,Andriani,19e9988a-e6b9-40b8-9b82-fae3c333f938,19e9988a_e6b9_40b8_9b82_fae3c333f938@startupcampus.id,F,1996-12-11,Android,a3cade05-3c03-4161-9681-95599ee91ea1,Android 1.0,-4.5457797912472939,103.38707708556196,Bengkulu,Indonesia,2019-04-20
17654,Zelda,Anggraini,d66aa685-b11a-4c51-a7dc-515e96169141,d66aa685_b11a_4c51_a7dc_515e96169141@startupcampus.id,F,1991-05-05,Android,f3deb7f1-78f9-46cb-9458-6499c27577b1,Android 1.0,-8.5890885763768114,118.89946446629834,Nusa Tenggara Barat,Indonesia,2022-04-03
47867,Putri,Anggraini,f8821c1a-97e1-4c56-bf8f-aa1099ca212f,f8821c1a_97e1_4c56_bf8f_aa1099ca212f@startupcampus.id,F,1991-08-20,Android,009502b8-86b7-45e5-8445-82669abfdf51,Android 1.0,-7.2933376067121483,111.09506325717541,Jawa Tengah,Indonesia,2022-06-26
28037,Gawati,Anggraini,4277a23b-6413-4deb-b3db-7fbdd57fa409,4277a23b_6413_4deb_b3db_7fbdd57fa409@startupcampus.id,F,2000-08-16,Android,c32d1b13-e818-422b-8ec2-947ca1f25c99,Android 1.0,-7.54780820449897,109.31335619169211,Jawa Tengah,Indonesia,2022-07-30
94993,Dian,Anggraini,7fe71d2d-a11f-4750-86e9-1a715aa6564a,7fe71d2d_a11f_4750_86e9_1a715aa6564a@startupcampus.id,F,1991-12-12,Android,f987be25-bcca-422a-b4fd-94b13887310a,Android 1.0,-2.9624840492914117,115.1869161208166,Kalimantan Selatan,Indonesia,2020-06-27
18349,Jelita,Anggraini,31f67cee-e582-4439-a740-635d89f14f07,31f67cee_e582_4439_a740_635d89f14f07@startupcampus.id,F,2004-03-14,Android,093d90b2-1c7a-4300-a307-53d6ed1806ee,Android 1.0,-2.6590706346006847,134.565689535795,Papua Barat,Indonesia,2016-12-25
42733,Ani,Anggraini,89e6bc5c-4943-478d-8697-7e0ed9bfe57a,89e6bc5c_4943_478d_8697_7e0ed9bfe57a@startupcampus.id,F,1992-07-01,Android,dee392fe-4ed9-4702-b3d0-8a188c34a386,Android 1.0,-6.872542385339492,109.66908573837523,Jawa Tengah,Indonesia,2017-02-05
90174,Diah,Anggraini,abf120fb-b085-46c1-adff-78d633f8380c,abf120fb_b085_46c1_adff_78d633f8380c@startupcampus.id,F,2001-07-03,Android,ca4cbf1e-181a-489c-b79a-d2715a5adad4,Android 1.0,-8.3945210700208168,112.80294843761433,Jawa Timur,Indonesia,2020-07-29
17739,Salimah,Anggraini,3a298506-9149-4b11-bf6e-59009e2d4aba,3a298506_9149_4b11_bf6e_59009e2d4aba@startupcampus.id,F,2006-08-21,Android,53943d74-2d8c-4876-859a-84a9abe76f0a,Android 1.0,0.40873619040394615,111.30857380022373,Kalimantan Barat,Indonesia,2018-01-28
26747,Yuni,Anggraini,45d8eb03-5156-4699-8a48-4e49dd09e782,45d8eb03_5156_4699_8a48_4e49dd09e782@startupcampus.id,F,2003-07-25,Android,abeb2d5c-f07d-4a2f-a9e9-7adffee3690b,Android 1.0,-2.5855483717403462,114.75067426997433,Kalimantan Tengah,Indonesia,2021-04-11
82421,Asirwada,Anggriawan,366d07e7-6e47-4282-ba0a-1595e72cdd34,366d07e7_6e47_4282_ba0a_1595e72cdd34@zakyfoundation.org,M,2007-03-09,Android,66dfabe2-d1d8-4956-b9a9-4083aa3ec6da,Android 1.0,-7.0817741789959809,108.55742010493459,Jawa Barat,Indonesia,2022-06-05
94981,Hendri,Anggriawan,36581aa0-b531-4e7a-849e-4eb48d9cd263,36581aa0_b531_4e7a_849e_4eb48d9cd263@startupcampus.id,M,2007-06-14,Android,cfc4e53d-7404-4990-b280-29e2b487f31f,Android 1.0,-4.544666478488729,105.72864313827412,Lampung,Indonesia,2017-08-26
99494,Jamal,Anggriawan,985e9ef1-47dc-4e1a-a1f1-3155aa8819ac,985e9ef1_47dc_4e1a_a1f1_3155aa8819ac@startupcampus.id,M,1997-05-02,Android,27338ee7-d89f-4c77-89dc-6abe2bca0c54,Android 1.0,-6.3409166477358516,106.80912999284264,Jakarta Raya,Indonesia,2021-12-25
59084,Jatmiko,Anggriawan,bcd82033-0364-4dcd-895e-f37fd56f23b1,bcd82033_0364_4dcd_895e_f37fd56f23b1@startupcampus.id,M,1993-02-05,Android,24d14a63-6eeb-4892-b5b7-a945b4bab53e,Android 1.0,-7.0338533287966332,109.90685305530846,Jawa Tengah,Indonesia,2022-01-16
90920,Soleh,Anggriawan,d41ad303-0c56-462c-905b-0c886f1ddf7c,d41ad303_0c56_462c_905b_0c886f1ddf7c@startupcampus.id,M,1996-11-08,Android,57d5107d-ea40-438d-8752-eafc04827630,Android 1.0,-6.667199198099647,107.88193239837346,Jawa Barat,Indonesia,2021-09-05
53314,Opan,Anggriawan,a2f8f7cb-b73a-4247-9c4e-abff639880fa,a2f8f7cb_b73a_4247_9c4e_abff639880fa@startupcampus.id,M,1994-06-21,Android,f4862404-0445-4653-ab12-872fe709a5ae,Android 1.0,-0.26095573928720484,116.37237555858358,Kalimantan Timur,Indonesia,2017-05-20
42169,Umar,Anggriawan,646b7dff-c38d-4130-aca1-7482db2d9c17,646b7dff_c38d_4130_aca1_7482db2d9c17@zakyfoundation.org,M,1995-10-31,Android,1f5f8109-a4e2-4b3f-8eb3-c4c00ce3cbf7,Android 1.0,-6.8557433053176586,108.71496846875714,Jawa Barat,Indonesia,2021-08-25
11398,Martaka,Ardianto,44c688cf-a3df-4173-ae15-ba88ab8eac82,44c688cf_a3df_4173_ae15_ba88ab8eac82@startupcampus.id,M,2000-01-03,Android,521f71b8-5e05-4a1c-91bb-f33b28b5becb,Android 1.0,-6.4065677617329859,108.04614076121929,Jawa Barat,Indonesia,2021-05-08
77285,Cakrawala,Ardianto,4750ae35-bb41-45f7-94f2-a15512467493,4750ae35_bb41_45f7_94f2_a15512467493@startupcampus.id,M,1990-08-03,Android,6cbbee2f-e21d-4c5b-a0c2-9f1c98e6957f,Android 1.0,-1.8344347505713774,112.53301056712395,Kalimantan Tengah,Indonesia,2018-11-07
92428,Mustofa,Ardianto,47850456-9fe5-4d11-afd7-613e4dd24cee,47850456_9fe5_4d11_afd7_613e4dd24cee@startupcampus.id,M,1998-08-22,Android,0e0cb6a4-6901-479d-a2c2-aab7b24af773,Android 1.0,3.6038229533938679,115.94600392402738,Kalimantan Timur,Indonesia,2018-11-10
92365,Rahmi,Aryani,4ef954c8-7bb1-4b29-9c30-688b16506e29,4ef954c8_7bb1_4b29_9c30_688b16506e29@startupcampus.id,F,1995-03-24,Android,7ca1bca7-81af-4e14-afea-c147c05c5973,Android 1.0,-5.5229078193033541,104.21271800928551,Lampung,Indonesia,2021-10-10
51805,Ida,Aryani,387ca2e9-9b96-43a1-b050-bc2913ab1c5e,387ca2e9_9b96_43a1_b050_bc2913ab1c5e@startupcampus.id,F,1995-10-22,Android,2271beb8-6e62-478f-bb23-eacd1cf17cf8,Android 1.0,-2.0786465454474214,105.74150903583963,Bangka Belitung,Indonesia,2018-06-16
62577,Hafshah,Aryani,0fd879f3-8b3d-4aee-8d24-44540d1fe9ea,0fd879f3_8b3d_4aee_8d24_44540d1fe9ea@startupcampus.id,F,1992-12-06,Android,66dc2ae7-10cd-4802-bcc9-6b57a9086fd1,Android 1.0,0.719470259322831,128.06882270276566,Maluku Utara,Indonesia,2017-08-20
91021,Agnes,Aryani,2efb5c68-5056-4100-b7ae-29a7d4091484,2efb5c68_5056_4100_b7ae_29a7d4091484@zakyfoundation.org,F,2001-03-12,Android,352c20fb-f006-4877-a9c9-96f0e8e4ea45,Android 1.0,-7.8557999542197443,110.4317101668732,Yogyakarta,Indonesia,2022-07-16
8860,Rahayu,Aryani,c7541f38-5d32-4776-b479-fd6643f22388,c7541f38_5d32_4776_b479_fd6643f22388@startupcampus.id,F,2001-09-16,Android,1ee151b2-f19e-4ace-b446-1db54da0f47d,Android 1.0,-6.4343009208278188,107.90907862683848,Jawa Barat,Indonesia,2018-02-22
8576,Rahmi,Aryani,f7a0b41e-86f0-435f-8c41-53f9b13ce8ec,f7a0b41e_86f0_435f_8c41_53f9b13ce8ec@zakyfoundation.org,F,1995-07-21,Android,430a9510-ff4e-4bca-9889-bc39876fc797,Android 1.0,2.0069358706799321,115.2963022231679,Kalimantan Timur,Indonesia,2021-12-30
90913,Salimah,Aryani,c9ba98ba-3957-49fb-85cc-dff81bbb04fd,c9ba98ba_3957_49fb_85cc_dff81bbb04fd@startupcampus.id,F,2002-05-22,Android,d8bc2c2a-107a-4802-82b8-7e4c0a5cf2d5,Android 1.0,-6.3428302261873863,106.82072145570913,Jakarta Raya,Indonesia,2020-04-24
73715,Fathonah,Aryani,e4b3500c-768e-4508-b603-f3c32eca3b50,e4b3500c_768e_4508_b603_f3c32eca3b50@zakyfoundation.org,F,1984-06-23,Android,788042c7-3dea-48f7-ab9d-01d6c818265d,Android 1.0,-6.189838772128291,106.82862451639367,Jakarta Raya,Indonesia,2021-12-19
81699,Tania,Aryani,349e8f93-8d00-40db-af33-798e242f5fbd,349e8f93_8d00_40db_af33_798e242f5fbd@startupcampus.id,F,1989-01-04,Android,bbb2909c-1a4c-4f58-93c2-23420be12875,Android 1.0,-6.99957681841371,110.99092134796402,Jawa Tengah,Indonesia,2017-11-11
57186,Jane,Aryani,61511e4d-6bf4-4e26-999c-d08048b1025d,61511e4d_6bf4_4e26_999c_d08048b1025d@startupcampus.id,F,1998-03-18,Android,9751690e-b5fb-41e0-8b3b-0720b817a58b,Android 1.0,-6.9775617074564611,111.63865408789074,Jawa Timur,Indonesia,2017-06-24
41436,Queen,Aryani,45ffe651-a70a-47ae-9019-88839ee1f7e5,45ffe651_a70a_47ae_9019_88839ee1f7e5@startupcampus.id,F,2010-02-26,Android,47788f50-55bc-4adf-93d1-78d985f8631a,Android 1.0,-7.7599718050328086,110.51609722227391,Jawa Tengah,Indonesia,2022-06-19
84589,Kamaria,Aryani,4b23989e-1f7c-4b7f-8440-dff092ab287d,4b23989e_1f7c_4b7f_8440_dff092ab287d@startupcampus.id,F,1984-11-03,Android,3a290ec3-daaf-4261-a53f-504e34b4dd7d,Android 1.0,-6.1567488525252605,106.92344427628585,Jakarta Raya,Indonesia,2019-07-31
5840,Umi,Aryani,81f09013-f714-401a-a4f3-bff07b27d5b4,81f09013_f714_401a_a4f3_bff07b27d5b4@zakyfoundation.org,F,1999-05-28,Android,00d2f835-55aa-40eb-ba8b-33ec3240018b,Android 1.0,-7.9404710779461247,110.17192605094256,Yogyakarta,Indonesia,2020-03-02
34813,Anastasia,Aryani,df53d141-e2ee-4fb6-a920-f3146f92c5e8,df53d141_e2ee_4fb6_a920_f3146f92c5e8@zakyfoundation.org,F,1985-06-13,Android,94e03836-d596-4c80-971b-84b86be942f1,Android 1.0,1.505746571274603,115.53224396352319,Kalimantan Timur,Indonesia,2021-10-10
1724,Putri,Aryani,46742d04-32f8-41e6-87f5-fd7ac13fb070,46742d04_32f8_41e6_87f5_fd7ac13fb070@startupcampus.id,F,1993-04-05,Android,c2cd2e86-36c7-491f-9a08-db7f7d222260,Android 1.0,-7.1115371525969566,106.57358017301053,Jawa Barat,Indonesia,2019-08-14
53856,Vera,Aryani,c8a5d35c-848b-48af-b142-a301b77cfac8,c8a5d35c_848b_48af_b142_a301b77cfac8@zakyfoundation.org,F,2002-04-29,Android,21aa0e89-0e8d-4bcd-a782-24f64ce662c4,Android 1.0,-0.99269117396605466,131.40328526027483,Papua Barat,Indonesia,2021-02-02
91853,Wulan,Aryani,c7a7c648-d5aa-4853-aaf9-163ca8cbb7fb,c7a7c648_d5aa_4853_aaf9_163ca8cbb7fb@startupcampus.id,F,1989-10-17,Android,58f07c37-ad00-4b03-acd5-32748e067e3c,Android 1.0,-7.3601410550551023,111.50498959481372,Jawa Timur,Indonesia,2019-06-02
24161,Dinda,Astuti,f180e1b4-06a7-4c23-be81-ec42840cd9dd,f180e1b4_06a7_4c23_be81_ec42840cd9dd@startupcampus.id,F,1999-01-01,Android,9fbe68d0-382e-4e94-b11b-8a074c8368c1,Android 1.0,-1.4320617607374206,110.52355011911649,Kalimantan Barat,Indonesia,2020-06-27
49176,Melinda,Astuti,31a82d53-a2c0-4651-907f-72c4f985c475,31a82d53_a2c0_4651_907f_72c4f985c475@startupcampus.id,F,1988-01-05,Android,34d245b1-9793-48ed-a43a-ee794d31ed10,Android 1.0,0.0266069998261127,114.76199398500822,Kalimantan Tengah,Indonesia,2021-02-28
93038,Icha,Astuti,39881ab9-1d1e-4f85-8741-d26cb54b7b02,39881ab9_1d1e_4f85_8741_d26cb54b7b02@startupcampus.id,F,2006-06-12,Android,232ad9a5-c71e-47bf-99e8-6d3ba1087a07,Android 1.0,-6.3547545026312156,106.8339603336139,Jakarta Raya,Indonesia,2018-11-30
48981,Ophelia,Astuti,d1575614-74b0-42f2-be32-eaebac8b36cd,d1575614_74b0_42f2_be32_eaebac8b36cd@startupcampus.id,F,1997-08-07,Android,b6986ceb-6f3b-4e90-9374-7bc4608650b5,Android 1.0,-7.8217666986727927,113.03960661336734,Jawa Timur,Indonesia,2019-08-04
32144,Halima,Astuti,ced13b48-f20b-431a-930a-7e46453855c4,ced13b48_f20b_431a_930a_7e46453855c4@zakyfoundation.org,F,1999-04-16,Android,a00e58c6-d11e-4726-b256-9cfc664c9daf,Android 1.0,-7.0870066162888605,108.42802738798477,Jawa Barat,Indonesia,2022-02-26
41676,Genta,Astuti,e508c62f-d9c3-4d3c-9701-082be2f44b57,e508c62f_d9c3_4d3c_9701_082be2f44b57@zakyfoundation.org,F,2000-12-26,Android,0ba4ecca-d8be-4196-b23d-76916d363d2d,Android 1.0,-7.6794021735884872,110.91567748273346,Jawa Tengah,Indonesia,2022-04-10
74964,Puti,Astuti,231dee0e-1341-4319-b7dc-8ce923ef55f9,231dee0e_1341_4319_b7dc_8ce923ef55f9@startupcampus.id,F,1991-11-07,Android,d06140b1-b3a0-42ce-b5de-b22cfb0a7df3,Android 1.0,-7.0764564460319628,110.93715518396505,Jawa Tengah,Indonesia,2019-03-17
52885,Dian,Astuti,ece57f03-a2c0-4668-8830-ba1768a89285,ece57f03_a2c0_4668_8830_ba1768a89285@zakyfoundation.org,F,2008-03-06,Android,285fa408-b6f8-4ce3-985d-8725ffa4af64,Android 1.0,-7.0243942701308413,108.00811733318184,Jawa Barat,Indonesia,2021-09-18
83516,Aisyah,Astuti,0da9c457-2dca-4e49-9e06-869aa77a3af8,0da9c457_2dca_4e49_9e06_869aa77a3af8@startupcampus.id,F,1987-03-08,Android,cc56ce96-c1da-4799-b1c2-70fe2758f2be,Android 1.0,-1.2381075612715566,113.5157084794165,Kalimantan Tengah,Indonesia,2017-04-15
99249,Yessi,Astuti,72cdba67-4347-49f1-ae5e-2cd6bf0c1240,72cdba67_4347_49f1_ae5e_2cd6bf0c1240@zakyfoundation.org,F,2001-07-15,Android,3ed18fc7-a2a2-4675-bd0f-d758dc065b92,Android 1.0,-2.9112534053266916,115.21354082128239,Kalimantan Selatan,Indonesia,2021-07-10
47095,Tiara,Astuti,8df55f8f-c51a-4c74-942a-7c54d79fce62,8df55f8f_c51a_4c74_942a_7c54d79fce62@startupcampus.id,F,2001-07-19,Android,a7fb43dd-6643-456a-bfe3-18f28fb95310,Android 1.0,-7.89652968425823,110.65956146011632,Yogyakarta,Indonesia,2020-12-26
94661,Balapati,Budiman,fcb9d574-29b3-4565-8707-3cf59a20dde7,fcb9d574_29b3_4565_8707_3cf59a20dde7@startupcampus.id,M,1992-06-28,Android,9a1b3b1e-575b-4d56-b322-a5c3f3d93b4e,Android 1.0,-7.762514214698311,110.52424099957246,Jawa Tengah,Indonesia,2022-06-04
13467,Kacung,Budiman,89ddbd0e-5413-428d-a6da-215324ddcb75,89ddbd0e_5413_428d_a6da_215324ddcb75@zakyfoundation.org,M,1995-09-15,Android,f80d9388-bd4c-468e-842f-a1aecec348ca,Android 1.0,-7.7592877642993017,108.95151710576776,Jawa Tengah,Indonesia,2019-05-27
97856,Elvin,Budiman,914a1f24-a873-496e-a814-3b34cea39b14,914a1f24_a873_496e_a814_3b34cea39b14@startupcampus.id,M,2004-04-04,Android,35dc745d-44e7-488f-8f65-3bface06a5f2,Android 1.0,-7.8062753534145877,110.03141153330456,Jawa Tengah,Indonesia,2020-09-27
53861,Jamil,Budiman,b1d4ac81-165b-45a0-8d00-7eb3dd3d1e3a,b1d4ac81_165b_45a0_8d00_7eb3dd3d1e3a@startupcampus.id,M,2006-09-28,Android,f6f42d22-d6f7-435f-b3f4-416121b2d2c2,Android 1.0,-7.2460921605348716,107.4167829282716,Jawa Barat,Indonesia,2019-11-30
34333,Gangsa,Budiman,04ed8149-5793-484c-bf01-a8f2a71bb023,04ed8149_5793_484c_bf01_a8f2a71bb023@startupcampus.id,M,1987-10-31,Android,f3b024cf-6abf-4fc7-abbf-03a4024964c4,Android 1.0,-6.1603825728062116,106.80324700637861,Jakarta Raya,Indonesia,2022-03-13
20890,Viktor,Budiyanto,b6cef5d3-9bfe-412b-9e91-062ae5616c2c,b6cef5d3_9bfe_412b_9e91_062ae5616c2c@startupcampus.id,M,2005-11-30,Android,4da07730-d059-425e-ae2a-2ab63f0d9bc4,Android 1.0,-6.9948297130347816,109.03057626542733,Jawa Tengah,Indonesia,2017-02-19
4718,Wadi,Budiyanto,ea4f6c43-c2c3-4cdf-8c53-2d8937fd86fa,ea4f6c43_c2c3_4cdf_8c53_2d8937fd86fa@startupcampus.id,M,1993-08-27,Android,09887791-6399-449c-88ed-344e7b14ba4e,Android 1.0,0.99181926192540359,112.21031062022973,Kalimantan Barat,Indonesia,2021-07-04
12510,Rusman,Budiyanto,25d60211-2640-498a-aa25-de48ffdede3d,25d60211_2640_498a_aa25_de48ffdede3d@startupcampus.id,M,2000-02-27,Android,13145d1c-445c-4328-9b5e-3ccaefe22f96,Android 1.0,-6.1217402549304474,106.80462555769346,Jakarta Raya,Indonesia,2017-12-29
98247,Praba,Budiyanto,27a81777-7040-48bd-9ef0-7fd2cddb4b06,27a81777_7040_48bd_9ef0_7fd2cddb4b06@zakyfoundation.org,M,1990-07-09,Android,332b7170-6db8-431f-abb8-7d52cb35dd8b,Android 1.0,-9.9681935448521859,124.18121866158745,Nusa Tenggara Timur,Indonesia,2018-10-23
84716,Wira,Budiyanto,192d6e71-5283-476f-823b-a204051d6ab0,192d6e71_5283_476f_823b_a204051d6ab0@zakyfoundation.org,M,1998-08-30,Android,458156bc-cdcb-4f66-884d-e9cbc17f015c,Android 1.0,-6.9732051052646735,107.20913498104576,Jawa Barat,Indonesia,2018-06-02
6284,Luis,Dabukke,b6f2c180-068a-41e5-bdcb-404aa468d0b2,b6f2c180_068a_41e5_bdcb_404aa468d0b2@startupcampus.id,M,2002-09-15,Android,a64dd062-5705-4cad-a18d-551275fec683,Android 1.0,-5.437607120422209,104.39181239817823,Lampung,Indonesia,2017-09-16
34727,Luthfi,Dabukke,a423eadf-fd5b-4909-b4c4-c71d151f0b05,a423eadf_fd5b_4909_b4c4_c71d151f0b05@startupcampus.id,M,1987-05-31,Android,4e50c21c-3516-4b2c-aee9-ad6c727040b9,Android 1.0,-7.9416158985798209,110.45460185323012,Yogyakarta,Indonesia,2017-09-03
25763,Lanang,Damanik,3b879f23-b2dc-46ec-aae1-99cf87078d5a,3b879f23_b2dc_46ec_aae1_99cf87078d5a@startupcampus.id,M,1999-01-13,Android,58705c43-e2b5-4bd5-9337-c526200915a3,Android 1.0,-4.9927360198232229,103.74721315312416,Lampung,Indonesia,2019-11-23
34799,Sabar,Damanik,d62dfdf2-9b61-4b66-9d2f-dbfc1d7fa4f1,d62dfdf2_9b61_4b66_9d2f_dbfc1d7fa4f1@startupcampus.id,M,1985-06-30,Android,f9bcb55f-ea88-4b2d-9c04-59a453352f41,Android 1.0,-6.5499745241489569,107.76568938893774,Jawa Barat,Indonesia,2019-07-14
